entity,country,year,daily_calorie_supply_per_person_that_comes_from_animal_protein,daily_calorie_supply_per_person_that_comes_from_vegetal_protein,daily_calorie_supply_per_person_from_fat,daily_calorie_supply_per_person_from_carbohydrates,total_calories,pct_cals_from_carbs,underweight,healthy_weight,overweight_or_obese
Argentina,ARG,1997,257.6977,144.81296,994.5277,1724.0337,3121.07206,55.23850993687086,1.5,44.75,53.75
Argentina,ARG,1998,262.33768,146.37654,1029.2101,1714.234,3152.15832,54.38286488097464,1.45,44.2,54.35
Argentina,ARG,1999,273.2072,147.084,1069.6566,1762.7566,3252.7043999999996,54.19356889608537,1.45,43.7,54.85
Argentina,ARG,2000,269.6939,147.5691,1043.6652,1784.3181,3245.2463,54.98251704346755,1.35,43.2,55.45
Argentina,ARG,2001,256.0546,146.82266,1023.8106,1767.5305,3194.21836,55.33530588059109,1.35,42.8,55.9
Argentina,ARG,2002,216.87857,142.34767,886.5642,1711.0126,2956.80304,57.86697919520538,1.25,42.45,56.25
Argentina,ARG,2003,223.14893,144.07072,883.20197,1734.354,2984.7756200000003,58.106679389186375,1.25,42.1,56.65
Argentina,ARG,2004,220.72694,142.89792,903.57367,1732.6271,2999.8256300000003,57.75759373053959,1.2,41.65,57.099999999999994
Argentina,ARG,2005,241.20314,139.00044,953.4765,1739.7212,3073.40128,56.605729011735164,1.15,41.15,57.65
Argentina,ARG,2006,247.18703,140.99576,953.9436,1733.3906,3075.51699,56.36095022840371,1.1,40.7,58.2
Argentina,ARG,2007,250.09377,139.8221,983.1242,1728.9669,3102.00697,55.73704110664844,1.1,40.1,58.8
Argentina,ARG,2008,251.72742,139.77414,986.7435,1732.8818,3111.1268600000003,55.69949018408076,1.05,39.55,59.45
Argentina,ARG,2009,249.20839,137.88509,982.1656,1711.9058,3081.1648800000003,55.560343787898816,1,38.95,60.05
Argentina,ARG,2010,250.83998,162.11998,921.2399,1743.7998,3077.9996600000004,56.65367097538925,0.95,38.35,60.65
Argentina,ARG,2011,252.60002,159.16002,932.4,1726.8,3070.96004,56.229972956600236,0.95,37.7,61.349999999999994
Argentina,ARG,2012,261.27997,152.91998,1005.65985,1681.1399,3100.9997,54.212836589439206,0.95,37.15,62
Argentina,ARG,2013,268.56,158.2,984.24005,1721,3132.00005,54.9489135544554,0.8500000000000001,36.55,62.6
Argentina,ARG,2014,266.63992,154.91995,1044.5397,1704.8997,3170.9992700000003,53.76537661580729,0.8500000000000001,36.05,63.099999999999994
Armenia,ARM,1992,73.0989,172.288,273.4551,1588.4438,2107.2858,75.37866007543921,4.25,55.400000000000006,40.35
Armenia,ARM,1993,52.67477,175.53058,241.1596,1576.6074,2045.97235,77.05907658038488,4.2,55.55,40.25
Armenia,ARM,1994,75.20635,165.00148,341.3249,1545.3091,2126.84183,72.65745285816575,4.15,55.599999999999994,40.25
Armenia,ARM,1995,63.513546,175.6031,382.27432,1580.3989,2201.789866,71.77791688500758,4.1,55.55,40.35
Armenia,ARM,1996,65.866455,177.63165,381.83884,1606.12,2231.456945,71.97629349734103,4.05,55.45,40.55
Armenia,ARM,1997,68.33454,180.63954,382.43936,1603.5597,2234.97314,71.74849984998029,4,55.25,40.8
Armenia,ARM,1998,71.31786,183.48213,331.65115,1642.2322,2228.68334,73.68620613460502,3.9,54.95,41.15
Armenia,ARM,1999,74.07767,182.62712,332.82837,1618.5139,2208.04706,73.30069767625334,3.8,54.65,41.55
Armenia,ARM,2000,77.04259,176.64655,361.2827,1555.734,2170.7058399999996,71.66949898656007,3.75,54.25,42
Armenia,ARM,2001,79.89052,175.01686,375.06543,1556.7614,2186.73421,71.19115770361502,3.6500000000000004,53.8,42.650000000000006
Armenia,ARM,2002,92.67471,167.56812,430.4605,1526.0712,2216.77453,68.84196743274563,3.5,53.2,43.3
Armenia,ARM,2003,100.6846,175.53851,509.33926,1608.5023,2394.06467,67.1870864708095,3.4000000000000004,52.5,44.1
Armenia,ARM,2004,103.20436,193.14296,497.0214,1727.5183,2520.88702,68.52819211231449,3.3,51.75,44.95
Armenia,ARM,2005,118.92773,187.27655,561.0876,1772.4683,2639.76018,67.14505027498369,3.2,50.9,45.9
Armenia,ARM,2006,124.70454,196.34416,593.319,1821.234,2735.6017,66.57526203467413,3,50.099999999999994,46.9
Armenia,ARM,2007,139.16985,188.13405,686.2753,1734.1892,2747.7684,63.11264078879428,2.9000000000000004,49.150000000000006,47.95
Armenia,ARM,2008,154.54646,195.09894,733.4471,1779.7291,2862.8216,62.16695794107463,2.75,48.2,49.05
Armenia,ARM,2009,152.02953,186.75282,701.70483,1782.0714,2822.55858,63.13673744904171,2.6,47.4,50
Armenia,ARM,2010,171.07965,219.23956,842.84827,1914.8263,3147.99378,60.8268768561544,2.5,46.7,50.8
Armenia,ARM,2011,178.91975,225.83969,854.18884,1899.0471,3157.9953800000003,60.13457499105017,2.4000000000000004,45.900000000000006,51.7
Armenia,ARM,2012,182.5195,223.23938,863.7276,1879.5448,3149.03128,59.68644427056945,2.3,45.2,52.5
Armenia,ARM,2013,189.04025,229.2803,896.0412,1887.6426,3202.00435,58.95190617089573,2.2,44.55,53.3
Armenia,ARM,2014,203.11949,222.71945,957.5077,1834.6454,3217.99204,57.012117407226405,2.1,43.849999999999994,54.05
Australia,AUS,1975,306.73544,141.46246,1017.8095,1628.359,3094.3664,52.623341566790536,3.1999999999999997,57.3,39.6
Australia,AUS,1976,314.81903,136.56442,1008.4942,1658.8372,3118.71485,53.18976821494277,3.0500000000000003,56.8,40.2
Australia,AUS,1977,304.79965,137.05972,989.948,1643.1846,3074.99197,53.43703710549852,2.95,56.25,40.8
Australia,AUS,1978,309.24377,134.40334,993.34155,1587.787,3024.7756600000002,52.49271941047026,2.8,55.75,41.45
Australia,AUS,1979,284.90488,136.34763,997.9878,1592.1366,3011.37691,52.87071819913769,2.7,55.2,42.1
Australia,AUS,1980,276.07138,136.2555,1009.73474,1638.246,3060.30762,53.53206943294152,2.6,54.7,42.7
Australia,AUS,1981,275.52716,137.9432,1014.27765,1634.663,3062.41101,53.37830208493144,2.5,54.15,43.3
Australia,AUS,1982,283.25488,142.00575,1042.1355,1622.7622,3090.15833,52.51388526749048,2.45,53.65,43.95
Australia,AUS,1983,275.94763,137.97382,1017.985,1593.241,3025.14745,52.66655679874381,2.35,53.150000000000006,44.5
Australia,AUS,1984,274.30234,151.74255,1015.72906,1635.1948,3076.96875,53.14304215796797,2.3,52.650000000000006,45.05
Australia,AUS,1985,279.09393,150.57068,1059.2065,1633.1797,3122.0508099999997,52.311118536856874,2.2,52.1,45.65
Australia,AUS,1986,280.6068,146.39658,1087.5719,1575.1062,3089.68148,50.97956569943902,2.15,51.6,46.25
Australia,AUS,1987,283.50604,151.44675,1114.5667,1571.3352,3120.85469,50.349514991356415,2.1,51.1,46.8
Australia,AUS,1988,282.41724,151.84846,1110.9791,1581.4602,3126.705,50.579130426439335,2,50.55,47.349999999999994
Australia,AUS,1989,286.56537,146.07169,1140.8339,1569.6787,3143.14966,49.939674205650135,2,50.05,47.95
Australia,AUS,1990,290.15155,151.07295,1160.9974,1580.8605,3183.0824000000002,49.664454178126206,1.95,49.5,48.6
Australia,AUS,1991,283.63358,143.14069,1157.1107,1546.2744,3130.1593700000003,49.39922276225827,1.9,48.95,49.2
Australia,AUS,1992,284.63983,133.98831,1190.0848,1528.1874,3136.90034,48.71647914705508,1.7999999999999998,48.4,49.8
Australia,AUS,1993,282.48993,131.7348,1170.4131,1473.4916,3058.12943,48.1827742653783,1.7999999999999998,47.8,50.4
Australia,AUS,1994,285.92264,138.65356,1155.3961,1493.8372,3073.8095,48.59888682106032,1.75,47.2,51.05
Australia,AUS,1995,278.41876,155.51825,1136.0947,1549.7966,3119.82831,49.67570154525587,1.7000000000000002,46.55,51.75
Australia,AUS,1996,277.6853,148.0263,1132.22,1540.551,3098.4826,49.7195304566177,1.65,45.9,52.4
Australia,AUS,1997,271.91748,147.49365,1153.1184,1549.1572,3121.6867300000004,49.62564581232019,1.6,45.3,53.1
Australia,AUS,1998,272.92746,136.6456,1135.1466,1501.6163,3046.33596,49.29253764906481,1.6,44.650000000000006,53.75
Australia,AUS,1999,276.04034,133.95183,1188.4429,1451.8127,3050.24777,47.59654983699898,1.5499999999999998,44.05,54.45
Australia,AUS,2000,274.92072,135.41475,1184.9196,1433.6527,3028.90777,47.332332605162165,1.5499999999999998,43.349999999999994,55.099999999999994
Australia,AUS,2001,273.99844,134.12396,1223.3345,1454.3665,3085.8234,47.13058109547033,1.45,42.75,55.75
Australia,AUS,2002,276.35236,148.0358,1195.0266,1495.3699,3114.78466,48.00877310086663,1.45,42.1,56.400000000000006
Australia,AUS,2003,284.01544,160.1993,1194.1107,1505.697,3144.0224399999997,47.89078413829642,1.4000000000000001,41.55,57
Australia,AUS,2004,267.47546,144.49358,1223.822,1461.0798,3096.8708399999996,47.179229470222275,1.4000000000000001,40.95,57.65
Australia,AUS,2005,285.17368,141.7323,1256.7295,1469.023,3152.65848,46.59632527022083,1.4000000000000001,40.35,58.25
Australia,AUS,2006,286.02902,140.52693,1315.9414,1475.0232,3217.52055,45.843474099955635,1.35,39.8,58.85
Australia,AUS,2007,298.75806,143.19823,1321.1873,1498.594,3261.73759,45.94465246359686,1.3,39.25,59.5
Australia,AUS,2008,282.09567,151.66258,1292.7177,1532.3137,3258.7896499999997,47.02094533778822,1.25,38.65,60.1
Australia,AUS,2009,276.92627,143.57028,1315.0232,1525.1292,3260.64895,46.77379329657675,1.25,38.05,60.7
Australia,AUS,2010,336.36005,157.60004,1385.1002,1654.9403,3534.00059,46.829089522025235,1.25,37.45,61.300000000000004
Australia,AUS,2011,344.07996,145.47998,1424.7898,1600.6498,3514.99954,45.53769585984071,1.2,36.900000000000006,61.85
Australia,AUS,2012,339.99997,147.55998,1436.8499,1638.5497,3562.95955,45.98844519579236,1.2,36.400000000000006,62.45
Australia,AUS,2013,335.39987,150.35994,1401.1194,1659.1595,3546.03871,46.789097234643556,1.2,35.8,63
Australia,AUS,2014,334.28003,145.32002,1449.7202,1604.6799,3534.00015,45.40689960072582,1.1,35.3,63.599999999999994
Austria,AUT,1975,224.84155,139.36958,1164.0073,1631.2275,3159.44593,51.63017618092296,4.300000000000001,61.15,34.55
Austria,AUT,1976,236.01746,136.39787,1239.4542,1654.0658,3265.9353300000002,50.646005902388765,4.15,60.65,35.15
Austria,AUT,1977,232.79242,133.70187,1227.1951,1614.191,3207.8803900000003,50.319550723647765,4.05,60.15,35.8
Austria,AUT,1978,239.65355,134.17548,1243.2504,1606.865,3223.9444299999996,49.8415848935709,3.9,59.75,36.4
Austria,AUT,1979,243.90126,136.20927,1282.7377,1629.1167,3291.96493,49.487668752291356,3.75,59.25,37
Austria,AUT,1980,245.1613,135.0129,1328.988,1649.1432,3358.3054,49.10640944090433,3.6500000000000004,58.75,37.6
Austria,AUT,1981,251.9754,135.10799,1343.4963,1610.1998,3340.77949,48.198326313359885,3.55,58.25,38.2
Austria,AUT,1982,246.5375,135.7153,1365.7699,1642.8652,3390.8878999999997,48.44941055114208,3.45,57.75,38.8
Austria,AUT,1983,251.88301,131.4607,1366.0894,1610.0735,3359.50661,47.92589171300961,3.35,57.25,39.4
Austria,AUT,1984,250.19893,134.14955,1366.0128,1614.3899,3364.75118,47.97947347773869,3.25,56.8,39.95
Austria,AUT,1985,251.66127,133.28429,1391.7009,1603.5491,3380.19556,47.43953630895841,3.15,56.3,40.55
Austria,AUT,1986,256.16586,135.65967,1397.2766,1647.4891,3436.59123,47.93962941004188,3.05,55.8,41.05
Austria,AUT,1987,257.65973,138.3357,1394.1963,1639.1215,3429.3132299999997,47.797369037648394,3.05,55.35,41.599999999999994
Austria,AUT,1988,256.3831,136.45677,1360.726,1678.918,3432.48387,48.912626062828366,2.95,54.9,42.150000000000006
Austria,AUT,1989,260.99698,142.09613,1402.8938,1677.3112,3483.29811,48.15296156205247,2.9,54.45,42.650000000000006
Austria,AUT,1990,262.78082,146.63307,1404.561,1692.0736,3506.04849,48.261557272415246,2.8,54,43.2
Austria,AUT,1991,265.58115,145.44203,1427.5931,1703.7937,3542.40998,48.09702179079791,2.75,53.55,43.75
Austria,AUT,1992,272.07108,141.44514,1444.6615,1668.0465,3526.22422,47.30403955991204,2.65,53.1,44.25
Austria,AUT,1993,266.87177,141.48187,1428.1125,1656.7657,3493.23184,47.42787698854823,2.65,52.650000000000006,44.8
Austria,AUT,1994,281.65344,138.0058,1428.8641,1709.6572,3558.1805400000003,48.04863555349555,2.55,52.15,45.25
Austria,AUT,1995,255.68741,148.38068,1381.6343,1740.9512,3526.65359,49.36552898012305,2.5,51.7,45.8
Austria,AUT,1996,263.5166,151.92664,1412.2654,1745.9889,3573.69754,48.85665002304588,2.4000000000000004,51.25,46.349999999999994
Austria,AUT,1997,264.54868,138.16884,1418.6045,1693.2925,3514.61452,48.1786122023988,2.4000000000000004,50.75,46.849999999999994
Austria,AUT,1998,259.3131,158.33524,1412.8168,1792.5278,3622.99294,49.476436462501084,2.35,50.25,47.4
Austria,AUT,1999,258.93735,163.90012,1418.0127,1839.7878,3680.6379699999998,49.98556812692991,2.3,49.75,47.9
Austria,AUT,2000,259.71005,164.9169,1432.8907,1872.936,3730.45365,50.20665516109548,2.25,49.3,48.45
Austria,AUT,2001,259.74228,168.31587,1447.6246,1856.6606,3732.34335,49.74517148857701,2.25,48.8,48.95
Austria,AUT,2002,258.25507,166.62782,1390.7552,1842.2411,3657.8791899999997,50.36363981173474,2.15,48.4,49.45
Austria,AUT,2003,241.0482,168.41289,1365.1912,1844.079,3618.7312899999997,50.95926865572824,2.15,47.95,49.9
Austria,AUT,2004,237.51154,165.52011,1404.1337,1808.4484,3615.6137500000004,50.01774318398916,2.1,47.5,50.4
Austria,AUT,2005,242.55228,168.7651,1372.333,1861.6038,3645.25418,51.0692453276331,2.1,47.1,50.8
Austria,AUT,2006,236.62384,169.66917,1462.3306,1854.5278,3723.1514100000004,49.81070055380852,2,46.65,51.3
Austria,AUT,2007,242.63528,172.85861,1467.8053,1861.0354,3744.33459,49.7027003134354,2,46.25,51.75
Austria,AUT,2008,237.7948,170.34608,1460.393,1857.7869,3726.32078,49.85579636544335,1.9500000000000002,45.8,52.25
Austria,AUT,2009,240.7557,170.11049,1515.6411,1809.4609,3735.96819,48.433519986689184,1.9,45.4,52.650000000000006
Austria,AUT,2010,278.16003,164.68001,1595.5201,1747.6404,3786.00054,46.160595634780336,1.85,45,53.1
Austria,AUT,2011,278.35995,168.15999,1595.2499,1793.2695,3835.0393400000003,46.76013310465806,1.85,44.650000000000006,53.55
Austria,AUT,2012,255.63995,167.31998,1598.9397,1802.1396,3824.03923,47.12659812331476,1.7999999999999998,44.2,54
Austria,AUT,2013,263.47995,167.83995,1588.5896,1778.0496,3797.9591,46.81592279390265,1.75,43.8,54.4
Austria,AUT,2014,257.9601,173.40009,1517.3108,1806.3309,3755.00189,48.104660208306846,1.75,43.4,54.9
Azerbaijan,AZE,1992,79.19561,191.37965,343.0445,1646.0483,2259.66806,72.8446947203387,3.8499999999999996,53.85,42.349999999999994
Azerbaijan,AZE,1993,68.90368,194.78389,317.63342,1603.6919,2185.01289,73.3950773169123,3.75,53.95,42.3
Azerbaijan,AZE,1994,60.67869,186.27495,336.72552,1534.7764,2118.45556,72.44789218047133,3.75,54.15,42.1
Azerbaijan,AZE,1995,63.434044,181.39772,329.68954,1519.59,2094.111304,72.56491080953545,3.7,54.400000000000006,41.9
Azerbaijan,AZE,1996,60.29433,187.04677,371.95993,1576.5427,2195.84373,71.79667106820939,3.6500000000000004,54.599999999999994,41.75
Azerbaijan,AZE,1997,62.62288,175.74808,293.38876,1469.5184,2001.27812,73.42899446679606,3.6,54.65,41.75
Azerbaijan,AZE,1998,69.42349,182.13739,306.5079,1545.9238,2103.99258,73.47572490013249,3.5500000000000003,54.599999999999994,41.8
Azerbaijan,AZE,1999,72.319725,185.8458,335.36282,1577.0168,2170.545145,72.655332861091,3.5,54.45,42.05
Azerbaijan,AZE,2000,71.00724,195.29964,332.2889,1663.2484,2261.84418,73.535056689891,3.4000000000000004,54.1,42.45
Azerbaijan,AZE,2001,68.15619,204.74562,345.7977,1727.3853,2346.08481,73.62842522304213,3.35,53.7,42.95
Azerbaijan,AZE,2002,71.44506,208.95505,366.7197,1786.7991,2433.91891,73.41243344873803,3.25,53.150000000000006,43.6
Azerbaijan,AZE,2003,75.60594,213.6036,412.86542,1824.0576,2526.13256,72.20751709086875,3.15,52.45,44.4
Azerbaijan,AZE,2004,75.74423,222.00896,446.09552,1867.0322,2610.88091,71.50966529530449,3,51.7,45.25
Azerbaijan,AZE,2005,84.44052,239.67021,445.50882,2036.8209,2806.44045,72.57666557649566,2.9000000000000004,50.8,46.3
Azerbaijan,AZE,2006,84.24378,258.664,439.61017,2189.745,2972.26295,73.67265402948281,2.8,49.65,47.5
Azerbaijan,AZE,2007,86.569885,260.22333,426.72516,2208.6584,2982.176775,74.06195429176059,2.65,48.5,48.85
Azerbaijan,AZE,2008,89.84839,261.57443,438.49918,2195.1199,2985.0419,73.53732287643936,2.55,47.35,50.1
Azerbaijan,AZE,2009,102.397255,249.84457,468.76898,2130.1033,2951.114105,72.17963196987262,2.4,46.25,51.349999999999994
Azerbaijan,AZE,2010,116.439964,245.71992,569.15985,2012.6792,2943.998934,68.3654867111443,2.3,45.25,52.45
Azerbaijan,AZE,2011,120.399895,247.39978,577.5295,2024.6681,2969.997275,68.17070564483936,2.2,44.3,53.45
Azerbaijan,AZE,2012,122.240036,241.88008,612.3602,2008.5205,2985.0008159999998,67.28710053391156,2.0999999999999996,43.45,54.4
Azerbaijan,AZE,2013,125.84003,241.36006,592.2901,2026.5106,2986.00079,67.86704835399591,2,42.6,55.3
Azerbaijan,AZE,2014,131.12001,229.76001,644.04004,1981.0802,2986.00026,66.34561378102492,2,41.900000000000006,56.150000000000006
Bahamas,BHS,1975,154.75722,102.4101,651.7551,1282.5042,2191.42662,58.52371182750349,7.55,52.05,40.45
Bahamas,BHS,1976,152.89725,105.92686,657.2765,1293.8303,2209.93091,58.54618776294686,7.4,51.849999999999994,40.8
Bahamas,BHS,1977,135.82465,98.06023,566.74695,1272.8555,2073.48733,61.38718484477067,7.199999999999999,51.6,41.2
Bahamas,BHS,1978,139.06804,93.6389,535.34247,1277.0514,2045.1008100000001,62.444422971990306,7.05,51.25,41.7
Bahamas,BHS,1979,146.072,95.82924,597.6748,1285.7902,2125.36624,60.497347506564324,6.9,50.8,42.35
Bahamas,BHS,1980,178.44772,108.10213,733.4235,1457.21,2477.1833500000002,58.82527831458256,6.65,50.25,43.05
Bahamas,BHS,1981,171.87099,98.34672,680.5615,1405.9961,2356.77531,59.657621752665094,6.5,49.8,43.65
Bahamas,BHS,1982,186.397,119.918686,750.8657,1547.5254,2604.7067859999997,59.412652829783816,6.35,49.3,44.35
Bahamas,BHS,1983,181.10696,119.40658,748.4784,1505.373,2554.36494,58.933356640887816,6.15,48.8,45.099999999999994
Bahamas,BHS,1984,188.51958,113.10412,762.93787,1467.4067,2531.96827,57.95517729769971,5.949999999999999,48.150000000000006,45.9
Bahamas,BHS,1985,188.76822,117.37339,754.7767,1520.8379,2581.75621,58.907107267111016,5.75,47.55,46.75
Bahamas,BHS,1986,197.51578,118.95923,809.8357,1485.5325,2611.84321,56.876787025818444,5.55,46.9,47.55
Bahamas,BHS,1987,194.26616,114.11093,810.545,1482.8907,2601.81279,56.99451957878953,5.35,46.35,48.3
Bahamas,BHS,1988,199.5746,118.06894,808.877,1528.1262,2654.64674,57.564201555495856,5.15,45.75,49.1
Bahamas,BHS,1989,191.1937,117.38898,807.66614,1519.4983,2635.74712,57.649623837965144,5,45.15,49.849999999999994
Bahamas,BHS,1990,199.2845,113.0338,739.4862,1514.9102,2566.7147000000004,59.021370781879256,4.8,44.55,50.599999999999994
Bahamas,BHS,1991,192.86273,104.25932,767.6504,1399.9377,2464.71015,56.79928327474937,4.6,44.05,51.35
Bahamas,BHS,1992,174.1751,103.161766,706.6995,1377.138,2361.1743659999997,58.32428218052237,4.55,43.55,51.9
Bahamas,BHS,1993,171.7942,97.99078,684.37445,1321.6342,2275.79363,58.07355212607743,4.4,43.099999999999994,52.5
Bahamas,BHS,1994,190.34224,103.30075,664.4987,1314.625,2272.76669,57.842496802872454,4.25,42.75,53
Bahamas,BHS,1995,175.42119,115.190254,618.9654,1459.8431,2369.419944,61.61183473181738,4.2,42.25,53.55
Bahamas,BHS,1996,171.17635,114.66394,627.8857,1448.0604,2361.78639,61.31208165696983,4.05,41.8,54.15
Bahamas,BHS,1997,193.7495,115.5465,733.9719,1409.597,2452.8649,57.467372132888364,3.9,41.400000000000006,54.7
Bahamas,BHS,1998,194.88412,108.27304,728.85706,1359.4446,2391.45882,56.845829358667366,3.85,40.85,55.3
Bahamas,BHS,1999,203.4923,109.96122,767.844,1391.4213,2472.71882,56.27090669370972,3.7,40.4,55.95
Bahamas,BHS,2000,221.21274,118.71114,774.483,1433.4639,2547.87078,56.26124806847543,3.55,39.8,56.65
Bahamas,BHS,2001,223.21545,117.61921,788.9661,1411.7522,2541.55296,55.54683385389695,3.4000000000000004,39.25,57.35
Bahamas,BHS,2002,231.61008,112.45615,795.2137,1381.6768,2520.95673,54.807636464272036,3.25,38.7,58.05
Bahamas,BHS,2003,213.43921,111.387184,769.591,1412.9705,2507.387894,56.35229010162877,3.1,38.2,58.65
Bahamas,BHS,2004,202.30524,104.77527,783.5902,1407.6433,2498.31401,56.34372998612772,3.05,37.75,59.25
Bahamas,BHS,2005,203.29393,105.03331,786.8701,1409.5973,2504.79464,56.27596280707466,2.9,37.3,59.8
Bahamas,BHS,2006,213.02968,108.229744,790.82983,1390.7235,2502.812754,55.56642212955576,2.8,36.85,60.349999999999994
Bahamas,BHS,2007,211.38947,107.779175,799.27936,1372.3677,2490.815705,55.09711927884283,2.7,36.45,60.9
Bahamas,BHS,2008,213.66864,105.31881,807.5017,1353.0109,2479.50005,54.567891619925554,2.6,36.05,61.349999999999994
Bahamas,BHS,2009,229.32903,107.37415,849.2503,1332.9727,2518.9261800000004,52.918291555491315,2.55,35.65,61.8
Bahamas,BHS,2010,277.79477,131.87753,877.0335,1288.2458,2574.9516000000003,50.02990347469054,2.45,35.3,62.25
Bahamas,BHS,2011,222.87648,146.51768,787.30756,1406.2577000000001,2562.95942,54.86851212025823,2.4000000000000004,35,62.599999999999994
Bahamas,BHS,2012,255.87129,143.31512,895.0195,1366.7035,2660.90941,51.36227091624288,2.35,34.6,63.050000000000004
